,trial,N,cm_count,rounds_played,adoption_established,adoption_alternative,adoption_other
391,3,1000,241,391,0.0,1.0,0.0
392,3,1000,241,392,0.0,1.0,0.0
393,3,1000,241,393,0.0,1.0,0.0
394,3,1000,241,394,0.0,1.0,0.0
395,3,1000,241,395,0.0,1.0,0.0
396,3,1000,241,396,0.0,1.0,0.0
397,3,1000,241,397,0.0,1.0,0.0
398,3,1000,241,398,0.0,1.0,0.0
399,3,1000,241,399,0.0,1.0,0.0
400,3,1000,241,400,0.0,1.0,0.0
401,3,1000,241,401,0.0,1.0,0.0
402,3,1000,241,402,0.0,1.0,0.0
403,3,1000,241,403,0.0,1.0,0.0
404,3,1000,241,404,0.0,1.0,0.0
405,3,1000,241,405,0.0,1.0,0.0
406,3,1000,241,406,0.0,1.0,0.0
407,3,1000,241,407,0.0,1.0,0.0
408,3,1000,241,408,0.0,1.0,0.0
409,3,1000,241,409,0.0,1.0,0.0
410,3,1000,241,410,0.0,1.0,0.0
411,3,1000,241,411,0.0,1.0,0.0
412,3,1000,241,412,0.0,1.0,0.0
413,3,1000,241,413,0.0,1.0,0.0
414,3,1000,241,414,0.0,1.0,0.0
415,3,1000,241,415,0.0,1.0,0.0
416,3,1000,241,416,0.0,1.0,0.0
417,3,1000,241,417,0.0,1.0,0.0
418,3,1000,241,418,0.0,1.0,0.0
419,3,1000,241,419,0.0,1.0,0.0
420,3,1000,241,420,0.0,1.0,0.0
421,3,1000,241,421,0.0,1.0,0.0
422,3,1000,241,422,0.0,1.0,0.0
423,3,1000,241,423,0.0,1.0,0.0
424,3,1000,241,424,0.0,1.0,0.0
425,3,1000,241,425,0.0,1.0,0.0
426,3,1000,241,426,0.0,1.0,0.0
427,3,1000,241,427,0.0,1.0,0.0
428,3,1000,241,428,0.0,1.0,0.0
429,3,1000,241,429,0.0,1.0,0.0
430,3,1000,241,430,0.0,1.0,0.0
431,3,1000,241,431,0.0,1.0,0.0
432,3,1000,241,432,0.0,1.0,0.0
433,3,1000,241,433,0.0,1.0,0.0
434,3,1000,241,434,0.0,1.0,0.0
435,3,1000,241,435,0.0,1.0,0.0
436,3,1000,241,436,0.0,1.0,0.0
437,3,1000,241,437,0.0,1.0,0.0
438,3,1000,241,438,0.0,1.0,0.0
439,3,1000,241,439,0.0,1.0,0.0
440,3,1000,241,440,0.0,1.0,0.0
441,3,1000,241,441,0.0,1.0,0.0
442,3,1000,241,442,0.0,1.0,0.0
443,3,1000,241,443,0.0,1.0,0.0
444,3,1000,241,444,0.0,1.0,0.0
445,3,1000,241,445,0.0,1.0,0.0
446,3,1000,241,446,0.0,1.0,0.0
447,3,1000,241,447,0.0,1.0,0.0
448,3,1000,241,448,0.0,1.0,0.0
449,3,1000,241,449,0.0,1.0,0.0
450,3,1000,241,450,0.0,1.0,0.0
451,3,1000,241,451,0.0,1.0,0.0
452,3,1000,241,452,0.0,1.0,0.0
453,3,1000,241,453,0.0,1.0,0.0
454,3,1000,241,454,0.0,1.0,0.0
455,3,1000,241,455,0.0,1.0,0.0
456,3,1000,241,456,0.0,1.0,0.0
457,3,1000,241,457,0.0,1.0,0.0
458,3,1000,241,458,0.0,1.0,0.0
459,3,1000,241,459,0.0,1.0,0.0
460,3,1000,241,460,0.0,1.0,0.0
461,3,1000,241,461,0.0,1.0,0.0
462,3,1000,241,462,0.0,1.0,0.0
463,3,1000,241,463,0.0,1.0,0.0
464,3,1000,241,464,0.0,1.0,0.0
465,3,1000,241,465,0.0,1.0,0.0
466,3,1000,241,466,0.0,1.0,0.0
467,3,1000,241,467,0.0,1.0,0.0
468,3,1000,241,468,0.0,1.0,0.0
469,3,1000,241,469,0.0,1.0,0.0
470,3,1000,241,470,0.0,1.0,0.0
471,3,1000,241,471,0.0,1.0,0.0
472,3,1000,241,472,0.0,1.0,0.0
473,3,1000,241,473,0.0,1.0,0.0
474,3,1000,241,474,0.0,1.0,0.0
475,3,1000,241,475,0.0,1.0,0.0
476,3,1000,241,476,0.0,1.0,0.0
477,3,1000,241,477,0.0,1.0,0.0
478,3,1000,241,478,0.0,1.0,0.0
479,3,1000,241,479,0.0,1.0,0.0
480,3,1000,241,480,0.0,1.0,0.0
481,3,1000,241,481,0.0,1.0,0.0
482,3,1000,241,482,0.0,1.0,0.0
483,3,1000,241,483,0.0,1.0,0.0
484,3,1000,241,484,0.0,1.0,0.0
485,3,1000,241,485,0.0,1.0,0.0
486,3,1000,241,486,0.0,1.0,0.0
487,3,1000,241,487,0.0,1.0,0.0
488,3,1000,241,488,0.0,1.0,0.0
489,3,1000,241,489,0.0,1.0,0.0
490,3,1000,241,490,0.0,1.0,0.0
491,3,1000,241,491,0.0,1.0,0.0
492,3,1000,241,492,0.0,1.0,0.0
493,3,1000,241,493,0.0,1.0,0.0
494,3,1000,241,494,0.0,1.0,0.0
495,3,1000,241,495,0.0,1.0,0.0
496,3,1000,241,496,0.0,1.0,0.0
497,3,1000,241,497,0.0,1.0,0.0
498,3,1000,241,498,0.0,1.0,0.0
499,3,1000,241,499,0.0,1.0,0.0
500,3,1000,241,500,0.0,1.0,0.0
501,3,1000,241,501,0.0,1.0,0.0
502,3,1000,241,502,0.0,1.0,0.0
503,3,1000,241,503,0.0,1.0,0.0
504,3,1000,241,504,0.0,1.0,0.0
505,3,1000,241,505,0.0,1.0,0.0
506,3,1000,241,506,0.0,1.0,0.0
507,3,1000,241,507,0.0,1.0,0.0
508,3,1000,241,508,0.0,1.0,0.0
509,3,1000,241,509,0.0,1.0,0.0
510,3,1000,241,510,0.0,1.0,0.0
511,3,1000,241,511,0.0,1.0,0.0
512,3,1000,241,512,0.0,1.0,0.0
513,3,1000,241,513,0.0,1.0,0.0
514,3,1000,241,514,0.0,1.0,0.0
515,3,1000,241,515,0.0,1.0,0.0
516,3,1000,241,516,0.0,1.0,0.0
517,3,1000,241,517,0.0,1.0,0.0
518,3,1000,241,518,0.0,1.0,0.0
519,3,1000,241,519,0.0,1.0,0.0
520,3,1000,241,520,0.0,1.0,0.0
521,3,1000,241,521,0.0,1.0,0.0
522,3,1000,241,522,0.0,1.0,0.0
523,3,1000,241,523,0.0,1.0,0.0
524,3,1000,241,524,0.0,1.0,0.0
525,3,1000,241,525,0.0,1.0,0.0
526,3,1000,241,526,0.0,1.0,0.0
527,3,1000,241,527,0.0,1.0,0.0
528,3,1000,241,528,0.0,1.0,0.0
529,3,1000,241,529,0.0,1.0,0.0
530,3,1000,241,530,0.0,1.0,0.0
531,3,1000,241,531,0.0,1.0,0.0
532,3,1000,241,532,0.0,1.0,0.0
533,3,1000,241,533,0.0,1.0,0.0
534,3,1000,241,534,0.0,1.0,0.0
535,3,1000,241,535,0.0,1.0,0.0
536,3,1000,241,536,0.0,1.0,0.0
537,3,1000,241,537,0.0,1.0,0.0
538,3,1000,241,538,0.0,1.0,0.0
539,3,1000,241,539,0.0,1.0,0.0
540,3,1000,241,540,0.0,1.0,0.0
541,3,1000,241,541,0.0,1.0,0.0
542,3,1000,241,542,0.0,1.0,0.0
543,3,1000,241,543,0.0,1.0,0.0
544,3,1000,241,544,0.0,1.0,0.0
545,3,1000,241,545,0.0,1.0,0.0
546,3,1000,241,546,0.0,1.0,0.0
547,3,1000,241,547,0.0,1.0,0.0
548,3,1000,241,548,0.0,1.0,0.0
549,3,1000,241,549,0.0,1.0,0.0
550,3,1000,241,550,0.0,1.0,0.0
551,3,1000,241,551,0.0,1.0,0.0
552,3,1000,241,552,0.0,1.0,0.0
553,3,1000,241,553,0.0,1.0,0.0
554,3,1000,241,554,0.0,1.0,0.0
555,3,1000,241,555,0.0,1.0,0.0
556,3,1000,241,556,0.0,1.0,0.0
557,3,1000,241,557,0.0,1.0,0.0
558,3,1000,241,558,0.0,1.0,0.0
559,3,1000,241,559,0.0,1.0,0.0
560,3,1000,241,560,0.0,1.0,0.0
561,3,1000,241,561,0.0,1.0,0.0
562,3,1000,241,562,0.0,1.0,0.0
563,3,1000,241,563,0.0,1.0,0.0
564,3,1000,241,564,0.0,1.0,0.0
565,3,1000,241,565,0.0,1.0,0.0
566,3,1000,241,566,0.0,1.0,0.0
567,3,1000,241,567,0.0,1.0,0.0
568,3,1000,241,568,0.0,1.0,0.0
569,3,1000,241,569,0.0,1.0,0.0
570,3,1000,241,570,0.0,1.0,0.0
571,3,1000,241,571,0.0,1.0,0.0
572,3,1000,241,572,0.0,1.0,0.0
573,3,1000,241,573,0.0,1.0,0.0
574,3,1000,241,574,0.0,1.0,0.0
575,3,1000,241,575,0.0,1.0,0.0
576,3,1000,241,576,0.0,1.0,0.0
577,3,1000,241,577,0.0,1.0,0.0
578,3,1000,241,578,0.0,1.0,0.0
579,3,1000,241,579,0.0,1.0,0.0
580,3,1000,241,580,0.0,1.0,0.0
581,3,1000,241,581,0.0,1.0,0.0
582,3,1000,241,582,0.0,1.0,0.0
583,3,1000,241,583,0.0,1.0,0.0
584,3,1000,241,584,0.0,1.0,0.0
585,3,1000,241,585,0.0,1.0,0.0
586,3,1000,241,586,0.0,1.0,0.0
587,3,1000,241,587,0.0,1.0,0.0
588,3,1000,241,588,0.0,1.0,0.0
