,trial,N,cm_count,rounds_played,adoption_established,adoption_alternative,adoption_other
45,5,1000,241,45,0.441981747066,0.558018252934,0.0
46,5,1000,241,46,0.420424403183,0.579575596817,0.0
47,5,1000,241,47,0.326848249027,0.673151750973,0.0
48,5,1000,241,48,0.269180754226,0.730819245774,0.0
49,5,1000,241,49,0.17758186398,0.82241813602,0.0
50,5,1000,241,50,0.147058823529,0.852941176471,0.0
51,5,1000,241,51,0.11328125,0.88671875,0.0
52,5,1000,241,52,0.0852197070573,0.914780292943,0.0
53,5,1000,241,53,0.0403645833333,0.959635416667,0.0
54,5,1000,241,54,0.0235602094241,0.976439790576,0.0
55,5,1000,241,55,0.0118421052632,0.988157894737,0.0
56,5,1000,241,56,0.00934579439252,0.990654205607,0.0
57,5,1000,241,57,0.00267737617135,0.997322623829,0.0
58,5,1000,241,58,0.00519480519481,0.994805194805,0.0
59,5,1000,241,59,0.00397877984085,0.996021220159,0.0
60,5,1000,241,60,0.00129032258065,0.998709677419,0.0
61,5,1000,241,61,0.0,1.0,0.0
62,5,1000,241,62,0.0,1.0,0.0
63,5,1000,241,63,0.0,1.0,0.0
64,5,1000,241,64,0.0,1.0,0.0
65,5,1000,241,65,0.0,1.0,0.0
66,5,1000,241,66,0.0,1.0,0.0
67,5,1000,241,67,0.0,1.0,0.0
68,5,1000,241,68,0.0,1.0,0.0
69,5,1000,241,69,0.0,1.0,0.0
70,5,1000,241,70,0.0,1.0,0.0
71,5,1000,241,71,0.0,1.0,0.0
72,5,1000,241,72,0.0,1.0,0.0
73,5,1000,241,73,0.0,1.0,0.0
74,5,1000,241,74,0.0,1.0,0.0
75,5,1000,241,75,0.0,1.0,0.0
76,5,1000,241,76,0.0,1.0,0.0
77,5,1000,241,77,0.0,1.0,0.0
78,5,1000,241,78,0.0,1.0,0.0
79,5,1000,241,79,0.0,1.0,0.0
80,5,1000,241,80,0.0,1.0,0.0
81,5,1000,241,81,0.0,1.0,0.0
82,5,1000,241,82,0.0,1.0,0.0
83,5,1000,241,83,0.0,1.0,0.0
84,5,1000,241,84,0.0,1.0,0.0
85,5,1000,241,85,0.0,1.0,0.0
86,5,1000,241,86,0.0,1.0,0.0
87,5,1000,241,87,0.0,1.0,0.0
88,5,1000,241,88,0.0,1.0,0.0
89,5,1000,241,89,0.0,1.0,0.0
90,5,1000,241,90,0.0,1.0,0.0
91,5,1000,241,91,0.0,1.0,0.0
92,5,1000,241,92,0.0,1.0,0.0
93,5,1000,241,93,0.0,1.0,0.0
94,5,1000,241,94,0.0,1.0,0.0
95,5,1000,241,95,0.0,1.0,0.0
96,5,1000,241,96,0.0,1.0,0.0
97,5,1000,241,97,0.0,1.0,0.0
98,5,1000,241,98,0.0,1.0,0.0
99,5,1000,241,99,0.0,1.0,0.0
100,5,1000,241,100,0.0,1.0,0.0
101,5,1000,241,101,0.0,1.0,0.0
102,5,1000,241,102,0.0,1.0,0.0
103,5,1000,241,103,0.0,1.0,0.0
104,5,1000,241,104,0.0,1.0,0.0
105,5,1000,241,105,0.0,1.0,0.0
106,5,1000,241,106,0.0,1.0,0.0
107,5,1000,241,107,0.0,1.0,0.0
108,5,1000,241,108,0.0,1.0,0.0
109,5,1000,241,109,0.0,1.0,0.0
110,5,1000,241,110,0.0,1.0,0.0
111,5,1000,241,111,0.0,1.0,0.0
112,5,1000,241,112,0.0,1.0,0.0
113,5,1000,241,113,0.0,1.0,0.0
114,5,1000,241,114,0.0,1.0,0.0
115,5,1000,241,115,0.0,1.0,0.0
116,5,1000,241,116,0.0,1.0,0.0
117,5,1000,241,117,0.0,1.0,0.0
118,5,1000,241,118,0.0,1.0,0.0
119,5,1000,241,119,0.0,1.0,0.0
120,5,1000,241,120,0.0,1.0,0.0
121,5,1000,241,121,0.0,1.0,0.0
122,5,1000,241,122,0.0,1.0,0.0
123,5,1000,241,123,0.0,1.0,0.0
124,5,1000,241,124,0.0,1.0,0.0
125,5,1000,241,125,0.0,1.0,0.0
126,5,1000,241,126,0.0,1.0,0.0
127,5,1000,241,127,0.0,1.0,0.0
128,5,1000,241,128,0.0,1.0,0.0
129,5,1000,241,129,0.0,1.0,0.0
130,5,1000,241,130,0.0,1.0,0.0
131,5,1000,241,131,0.0,1.0,0.0
132,5,1000,241,132,0.0,1.0,0.0
133,5,1000,241,133,0.0,1.0,0.0
134,5,1000,241,134,0.0,1.0,0.0
135,5,1000,241,135,0.0,1.0,0.0
136,5,1000,241,136,0.0,1.0,0.0
137,5,1000,241,137,0.0,1.0,0.0
138,5,1000,241,138,0.0,1.0,0.0
139,5,1000,241,139,0.0,1.0,0.0
140,5,1000,241,140,0.0,1.0,0.0
141,5,1000,241,141,0.0,1.0,0.0
142,5,1000,241,142,0.0,1.0,0.0
143,5,1000,241,143,0.0,1.0,0.0
144,5,1000,241,144,0.0,1.0,0.0
145,5,1000,241,145,0.0,1.0,0.0
146,5,1000,241,146,0.0,1.0,0.0
147,5,1000,241,147,0.0,1.0,0.0
148,5,1000,241,148,0.0,1.0,0.0
149,5,1000,241,149,0.0,1.0,0.0
150,5,1000,241,150,0.0,1.0,0.0
151,5,1000,241,151,0.0,1.0,0.0
152,5,1000,241,152,0.0,1.0,0.0
153,5,1000,241,153,0.0,1.0,0.0
154,5,1000,241,154,0.0,1.0,0.0
155,5,1000,241,155,0.0,1.0,0.0
156,5,1000,241,156,0.0,1.0,0.0
157,5,1000,241,157,0.0,1.0,0.0
158,5,1000,241,158,0.0,1.0,0.0
159,5,1000,241,159,0.0,1.0,0.0
160,5,1000,241,160,0.0,1.0,0.0
161,5,1000,241,161,0.0,1.0,0.0
162,5,1000,241,162,0.0,1.0,0.0
163,5,1000,241,163,0.0,1.0,0.0
164,5,1000,241,164,0.0,1.0,0.0
165,5,1000,241,165,0.0,1.0,0.0
166,5,1000,241,166,0.0,1.0,0.0
167,5,1000,241,167,0.0,1.0,0.0
168,5,1000,241,168,0.0,1.0,0.0
169,5,1000,241,169,0.0,1.0,0.0
170,5,1000,241,170,0.0,1.0,0.0
171,5,1000,241,171,0.0,1.0,0.0
172,5,1000,241,172,0.0,1.0,0.0
173,5,1000,241,173,0.0,1.0,0.0
174,5,1000,241,174,0.0,1.0,0.0
175,5,1000,241,175,0.0,1.0,0.0
176,5,1000,241,176,0.0,1.0,0.0
177,5,1000,241,177,0.0,1.0,0.0
178,5,1000,241,178,0.0,1.0,0.0
179,5,1000,241,179,0.0,1.0,0.0
180,5,1000,241,180,0.0,1.0,0.0
181,5,1000,241,181,0.0,1.0,0.0
182,5,1000,241,182,0.0,1.0,0.0
183,5,1000,241,183,0.0,1.0,0.0
184,5,1000,241,184,0.0,1.0,0.0
185,5,1000,241,185,0.0,1.0,0.0
186,5,1000,241,186,0.0,1.0,0.0
187,5,1000,241,187,0.0,1.0,0.0
188,5,1000,241,188,0.0,1.0,0.0
189,5,1000,241,189,0.0,1.0,0.0
190,5,1000,241,190,0.0,1.0,0.0
191,5,1000,241,191,0.0,1.0,0.0
192,5,1000,241,192,0.0,1.0,0.0
193,5,1000,241,193,0.0,1.0,0.0
194,5,1000,241,194,0.0,1.0,0.0
195,5,1000,241,195,0.0,1.0,0.0
196,5,1000,241,196,0.0,1.0,0.0
197,5,1000,241,197,0.0,1.0,0.0
198,5,1000,241,198,0.0,1.0,0.0
199,5,1000,241,199,0.0,1.0,0.0
200,5,1000,241,200,0.0,1.0,0.0
201,5,1000,241,201,0.0,1.0,0.0
202,5,1000,241,202,0.0,1.0,0.0
203,5,1000,241,203,0.0,1.0,0.0
204,5,1000,241,204,0.0,1.0,0.0
205,5,1000,241,205,0.0,1.0,0.0
206,5,1000,241,206,0.0,1.0,0.0
207,5,1000,241,207,0.0,1.0,0.0
208,5,1000,241,208,0.0,1.0,0.0
209,5,1000,241,209,0.0,1.0,0.0
210,5,1000,241,210,0.0,1.0,0.0
211,5,1000,241,211,0.0,1.0,0.0
212,5,1000,241,212,0.0,1.0,0.0
213,5,1000,241,213,0.0,1.0,0.0
214,5,1000,241,214,0.0,1.0,0.0
215,5,1000,241,215,0.0,1.0,0.0
216,5,1000,241,216,0.0,1.0,0.0
217,5,1000,241,217,0.0,1.0,0.0
218,5,1000,241,218,0.0,1.0,0.0
219,5,1000,241,219,0.0,1.0,0.0
220,5,1000,241,220,0.0,1.0,0.0
221,5,1000,241,221,0.0,1.0,0.0
222,5,1000,241,222,0.0,1.0,0.0
223,5,1000,241,223,0.0,1.0,0.0
224,5,1000,241,224,0.0,1.0,0.0
225,5,1000,241,225,0.0,1.0,0.0
226,5,1000,241,226,0.0,1.0,0.0
227,5,1000,241,227,0.0,1.0,0.0
228,5,1000,241,228,0.0,1.0,0.0
229,5,1000,241,229,0.0,1.0,0.0
230,5,1000,241,230,0.0,1.0,0.0
231,5,1000,241,231,0.0,1.0,0.0
232,5,1000,241,232,0.0,1.0,0.0
233,5,1000,241,233,0.0,1.0,0.0
234,5,1000,241,234,0.0,1.0,0.0
235,5,1000,241,235,0.0,1.0,0.0
236,5,1000,241,236,0.0,1.0,0.0
237,5,1000,241,237,0.0,1.0,0.0
238,5,1000,241,238,0.0,1.0,0.0
239,5,1000,241,239,0.0,1.0,0.0
240,5,1000,241,240,0.0,1.0,0.0
241,5,1000,241,241,0.0,1.0,0.0
242,5,1000,241,242,0.0,1.0,0.0
243,5,1000,241,243,0.0,1.0,0.0
244,5,1000,241,244,0.0,1.0,0.0
245,5,1000,241,245,0.0,1.0,0.0
246,5,1000,241,246,0.0,1.0,0.0
247,5,1000,241,247,0.0,1.0,0.0
248,5,1000,241,248,0.0,1.0,0.0
249,5,1000,241,249,0.0,1.0,0.0
250,5,1000,241,250,0.0,1.0,0.0
251,5,1000,241,251,0.0,1.0,0.0
252,5,1000,241,252,0.0,1.0,0.0
253,5,1000,241,253,0.0,1.0,0.0
254,5,1000,241,254,0.0,1.0,0.0
255,5,1000,241,255,0.0,1.0,0.0
256,5,1000,241,256,0.0,1.0,0.0
257,5,1000,241,257,0.0,1.0,0.0
258,5,1000,241,258,0.0,1.0,0.0
259,5,1000,241,259,0.0,1.0,0.0
260,5,1000,241,260,0.0,1.0,0.0
261,5,1000,241,261,0.0,1.0,0.0
262,5,1000,241,262,0.0,1.0,0.0
263,5,1000,241,263,0.0,1.0,0.0
264,5,1000,241,264,0.0,1.0,0.0
265,5,1000,241,265,0.0,1.0,0.0
266,5,1000,241,266,0.0,1.0,0.0
267,5,1000,241,267,0.0,1.0,0.0
268,5,1000,241,268,0.0,1.0,0.0
269,5,1000,241,269,0.0,1.0,0.0
270,5,1000,241,270,0.0,1.0,0.0
271,5,1000,241,271,0.0,1.0,0.0
272,5,1000,241,272,0.0,1.0,0.0
273,5,1000,241,273,0.0,1.0,0.0
274,5,1000,241,274,0.0,1.0,0.0
275,5,1000,241,275,0.0,1.0,0.0
276,5,1000,241,276,0.0,1.0,0.0
277,5,1000,241,277,0.0,1.0,0.0
278,5,1000,241,278,0.0,1.0,0.0
279,5,1000,241,279,0.0,1.0,0.0
280,5,1000,241,280,0.0,1.0,0.0
281,5,1000,241,281,0.0,1.0,0.0
282,5,1000,241,282,0.0,1.0,0.0
283,5,1000,241,283,0.0,1.0,0.0
284,5,1000,241,284,0.0,1.0,0.0
285,5,1000,241,285,0.0,1.0,0.0
286,5,1000,241,286,0.0,1.0,0.0
287,5,1000,241,287,0.0,1.0,0.0
288,5,1000,241,288,0.0,1.0,0.0
289,5,1000,241,289,0.0,1.0,0.0
290,5,1000,241,290,0.0,1.0,0.0
291,5,1000,241,291,0.0,1.0,0.0
292,5,1000,241,292,0.0,1.0,0.0
293,5,1000,241,293,0.0,1.0,0.0
294,5,1000,241,294,0.0,1.0,0.0
295,5,1000,241,295,0.0,1.0,0.0
296,5,1000,241,296,0.0,1.0,0.0
297,5,1000,241,297,0.0,1.0,0.0
298,5,1000,241,298,0.0,1.0,0.0
299,5,1000,241,299,0.0,1.0,0.0
300,5,1000,241,300,0.0,1.0,0.0
301,5,1000,241,301,0.0,1.0,0.0
302,5,1000,241,302,0.0,1.0,0.0
303,5,1000,241,303,0.0,1.0,0.0
304,5,1000,241,304,0.0,1.0,0.0
305,5,1000,241,305,0.0,1.0,0.0
306,5,1000,241,306,0.0,1.0,0.0
307,5,1000,241,307,0.0,1.0,0.0
308,5,1000,241,308,0.0,1.0,0.0
309,5,1000,241,309,0.0,1.0,0.0
310,5,1000,241,310,0.0,1.0,0.0
311,5,1000,241,311,0.0,1.0,0.0
312,5,1000,241,312,0.0,1.0,0.0
313,5,1000,241,313,0.0,1.0,0.0
314,5,1000,241,314,0.0,1.0,0.0
315,5,1000,241,315,0.0,1.0,0.0
316,5,1000,241,316,0.0,1.0,0.0
317,5,1000,241,317,0.0,1.0,0.0
318,5,1000,241,318,0.0,1.0,0.0
319,5,1000,241,319,0.0,1.0,0.0
320,5,1000,241,320,0.0,1.0,0.0
321,5,1000,241,321,0.0,1.0,0.0
322,5,1000,241,322,0.0,1.0,0.0
323,5,1000,241,323,0.0,1.0,0.0
324,5,1000,241,324,0.0,1.0,0.0
325,5,1000,241,325,0.0,1.0,0.0
326,5,1000,241,326,0.0,1.0,0.0
327,5,1000,241,327,0.0,1.0,0.0
328,5,1000,241,328,0.0,1.0,0.0
329,5,1000,241,329,0.0,1.0,0.0
330,5,1000,241,330,0.0,1.0,0.0
331,5,1000,241,331,0.0,1.0,0.0
332,5,1000,241,332,0.0,1.0,0.0
333,5,1000,241,333,0.0,1.0,0.0
334,5,1000,241,334,0.0,1.0,0.0
335,5,1000,241,335,0.0,1.0,0.0
336,5,1000,241,336,0.0,1.0,0.0
337,5,1000,241,337,0.0,1.0,0.0
338,5,1000,241,338,0.0,1.0,0.0
339,5,1000,241,339,0.0,1.0,0.0
340,5,1000,241,340,0.0,1.0,0.0
341,5,1000,241,341,0.0,1.0,0.0
342,5,1000,241,342,0.0,1.0,0.0
343,5,1000,241,343,0.0,1.0,0.0
344,5,1000,241,344,0.0,1.0,0.0
345,5,1000,241,345,0.0,1.0,0.0
346,5,1000,241,346,0.0,1.0,0.0
347,5,1000,241,347,0.0,1.0,0.0
348,5,1000,241,348,0.0,1.0,0.0
349,5,1000,241,349,0.0,1.0,0.0
350,5,1000,241,350,0.0,1.0,0.0
351,5,1000,241,351,0.0,1.0,0.0
352,5,1000,241,352,0.0,1.0,0.0
353,5,1000,241,353,0.0,1.0,0.0
354,5,1000,241,354,0.0,1.0,0.0
355,5,1000,241,355,0.0,1.0,0.0
356,5,1000,241,356,0.0,1.0,0.0
357,5,1000,241,357,0.0,1.0,0.0
358,5,1000,241,358,0.0,1.0,0.0
359,5,1000,241,359,0.0,1.0,0.0
360,5,1000,241,360,0.0,1.0,0.0
361,5,1000,241,361,0.0,1.0,0.0
362,5,1000,241,362,0.0,1.0,0.0
363,5,1000,241,363,0.0,1.0,0.0
364,5,1000,241,364,0.0,1.0,0.0
365,5,1000,241,365,0.0,1.0,0.0
366,5,1000,241,366,0.0,1.0,0.0
367,5,1000,241,367,0.0,1.0,0.0
368,5,1000,241,368,0.0,1.0,0.0
369,5,1000,241,369,0.0,1.0,0.0
370,5,1000,241,370,0.0,1.0,0.0
371,5,1000,241,371,0.0,1.0,0.0
372,5,1000,241,372,0.0,1.0,0.0
373,5,1000,241,373,0.0,1.0,0.0
374,5,1000,241,374,0.0,1.0,0.0
375,5,1000,241,375,0.0,1.0,0.0
376,5,1000,241,376,0.0,1.0,0.0
377,5,1000,241,377,0.0,1.0,0.0
378,5,1000,241,378,0.0,1.0,0.0
379,5,1000,241,379,0.0,1.0,0.0
380,5,1000,241,380,0.0,1.0,0.0
381,5,1000,241,381,0.0,1.0,0.0
382,5,1000,241,382,0.0,1.0,0.0
383,5,1000,241,383,0.0,1.0,0.0
384,5,1000,241,384,0.0,1.0,0.0
385,5,1000,241,385,0.0,1.0,0.0
386,5,1000,241,386,0.0,1.0,0.0
387,5,1000,241,387,0.0,1.0,0.0
388,5,1000,241,388,0.0,1.0,0.0
389,5,1000,241,389,0.0,1.0,0.0
390,5,1000,241,390,0.0,1.0,0.0
391,5,1000,241,391,0.0,1.0,0.0
392,5,1000,241,392,0.0,1.0,0.0
393,5,1000,241,393,0.0,1.0,0.0
394,5,1000,241,394,0.0,1.0,0.0
395,5,1000,241,395,0.0,1.0,0.0
396,5,1000,241,396,0.0,1.0,0.0
397,5,1000,241,397,0.0,1.0,0.0
398,5,1000,241,398,0.0,1.0,0.0
399,5,1000,241,399,0.0,1.0,0.0
400,5,1000,241,400,0.0,1.0,0.0
401,5,1000,241,401,0.0,1.0,0.0
402,5,1000,241,402,0.0,1.0,0.0
403,5,1000,241,403,0.0,1.0,0.0
404,5,1000,241,404,0.0,1.0,0.0
405,5,1000,241,405,0.0,1.0,0.0
406,5,1000,241,406,0.0,1.0,0.0
407,5,1000,241,407,0.0,1.0,0.0
408,5,1000,241,408,0.0,1.0,0.0
409,5,1000,241,409,0.0,1.0,0.0
410,5,1000,241,410,0.0,1.0,0.0
411,5,1000,241,411,0.0,1.0,0.0
412,5,1000,241,412,0.0,1.0,0.0
413,5,1000,241,413,0.0,1.0,0.0
414,5,1000,241,414,0.0,1.0,0.0
415,5,1000,241,415,0.0,1.0,0.0
416,5,1000,241,416,0.0,1.0,0.0
417,5,1000,241,417,0.0,1.0,0.0
418,5,1000,241,418,0.0,1.0,0.0
419,5,1000,241,419,0.0,1.0,0.0
420,5,1000,241,420,0.0,1.0,0.0
421,5,1000,241,421,0.0,1.0,0.0
422,5,1000,241,422,0.0,1.0,0.0
423,5,1000,241,423,0.0,1.0,0.0
424,5,1000,241,424,0.0,1.0,0.0
425,5,1000,241,425,0.0,1.0,0.0
426,5,1000,241,426,0.0,1.0,0.0
427,5,1000,241,427,0.0,1.0,0.0
428,5,1000,241,428,0.0,1.0,0.0
429,5,1000,241,429,0.0,1.0,0.0
430,5,1000,241,430,0.0,1.0,0.0
431,5,1000,241,431,0.0,1.0,0.0
432,5,1000,241,432,0.0,1.0,0.0
433,5,1000,241,433,0.0,1.0,0.0
434,5,1000,241,434,0.0,1.0,0.0
435,5,1000,241,435,0.0,1.0,0.0
436,5,1000,241,436,0.0,1.0,0.0
437,5,1000,241,437,0.0,1.0,0.0
438,5,1000,241,438,0.0,1.0,0.0
439,5,1000,241,439,0.0,1.0,0.0
440,5,1000,241,440,0.0,1.0,0.0
441,5,1000,241,441,0.0,1.0,0.0
442,5,1000,241,442,0.0,1.0,0.0
443,5,1000,241,443,0.0,1.0,0.0
444,5,1000,241,444,0.0,1.0,0.0
445,5,1000,241,445,0.0,1.0,0.0
446,5,1000,241,446,0.0,1.0,0.0
447,5,1000,241,447,0.0,1.0,0.0
448,5,1000,241,448,0.0,1.0,0.0
449,5,1000,241,449,0.0,1.0,0.0
450,5,1000,241,450,0.0,1.0,0.0
451,5,1000,241,451,0.0,1.0,0.0
452,5,1000,241,452,0.0,1.0,0.0
453,5,1000,241,453,0.0,1.0,0.0
454,5,1000,241,454,0.0,1.0,0.0
455,5,1000,241,455,0.0,1.0,0.0
456,5,1000,241,456,0.0,1.0,0.0
457,5,1000,241,457,0.0,1.0,0.0
458,5,1000,241,458,0.0,1.0,0.0
459,5,1000,241,459,0.0,1.0,0.0
460,5,1000,241,460,0.0,1.0,0.0
461,5,1000,241,461,0.0,1.0,0.0
462,5,1000,241,462,0.0,1.0,0.0
463,5,1000,241,463,0.0,1.0,0.0
464,5,1000,241,464,0.0,1.0,0.0
465,5,1000,241,465,0.0,1.0,0.0
466,5,1000,241,466,0.0,1.0,0.0
467,5,1000,241,467,0.0,1.0,0.0
468,5,1000,241,468,0.0,1.0,0.0
469,5,1000,241,469,0.0,1.0,0.0
470,5,1000,241,470,0.0,1.0,0.0
471,5,1000,241,471,0.0,1.0,0.0
472,5,1000,241,472,0.0,1.0,0.0
473,5,1000,241,473,0.0,1.0,0.0
474,5,1000,241,474,0.0,1.0,0.0
475,5,1000,241,475,0.0,1.0,0.0
476,5,1000,241,476,0.0,1.0,0.0
477,5,1000,241,477,0.0,1.0,0.0
478,5,1000,241,478,0.0,1.0,0.0
479,5,1000,241,479,0.0,1.0,0.0
480,5,1000,241,480,0.0,1.0,0.0
481,5,1000,241,481,0.0,1.0,0.0
482,5,1000,241,482,0.0,1.0,0.0
483,5,1000,241,483,0.0,1.0,0.0
484,5,1000,241,484,0.0,1.0,0.0
485,5,1000,241,485,0.0,1.0,0.0
486,5,1000,241,486,0.0,1.0,0.0
487,5,1000,241,487,0.0,1.0,0.0
488,5,1000,241,488,0.0,1.0,0.0
489,5,1000,241,489,0.0,1.0,0.0
490,5,1000,241,490,0.0,1.0,0.0
491,5,1000,241,491,0.0,1.0,0.0
492,5,1000,241,492,0.0,1.0,0.0
493,5,1000,241,493,0.0,1.0,0.0
494,5,1000,241,494,0.0,1.0,0.0
495,5,1000,241,495,0.0,1.0,0.0
496,5,1000,241,496,0.0,1.0,0.0
497,5,1000,241,497,0.0,1.0,0.0
498,5,1000,241,498,0.0,1.0,0.0
499,5,1000,241,499,0.0,1.0,0.0
500,5,1000,241,500,0.0,1.0,0.0
501,5,1000,241,501,0.0,1.0,0.0
502,5,1000,241,502,0.0,1.0,0.0
503,5,1000,241,503,0.0,1.0,0.0
504,5,1000,241,504,0.0,1.0,0.0
505,5,1000,241,505,0.0,1.0,0.0
506,5,1000,241,506,0.0,1.0,0.0
507,5,1000,241,507,0.0,1.0,0.0
508,5,1000,241,508,0.0,1.0,0.0
509,5,1000,241,509,0.0,1.0,0.0
510,5,1000,241,510,0.0,1.0,0.0
511,5,1000,241,511,0.0,1.0,0.0
512,5,1000,241,512,0.0,1.0,0.0
513,5,1000,241,513,0.0,1.0,0.0
514,5,1000,241,514,0.0,1.0,0.0
515,5,1000,241,515,0.0,1.0,0.0
516,5,1000,241,516,0.0,1.0,0.0
517,5,1000,241,517,0.0,1.0,0.0
518,5,1000,241,518,0.0,1.0,0.0
519,5,1000,241,519,0.0,1.0,0.0
520,5,1000,241,520,0.0,1.0,0.0
521,5,1000,241,521,0.0,1.0,0.0
522,5,1000,241,522,0.0,1.0,0.0
523,5,1000,241,523,0.0,1.0,0.0
524,5,1000,241,524,0.0,1.0,0.0
525,5,1000,241,525,0.0,1.0,0.0
526,5,1000,241,526,0.0,1.0,0.0
527,5,1000,241,527,0.0,1.0,0.0
528,5,1000,241,528,0.0,1.0,0.0
529,5,1000,241,529,0.0,1.0,0.0
530,5,1000,241,530,0.0,1.0,0.0
531,5,1000,241,531,0.0,1.0,0.0
532,5,1000,241,532,0.0,1.0,0.0
533,5,1000,241,533,0.0,1.0,0.0
534,5,1000,241,534,0.0,1.0,0.0
535,5,1000,241,535,0.0,1.0,0.0
536,5,1000,241,536,0.0,1.0,0.0
537,5,1000,241,537,0.0,1.0,0.0
538,5,1000,241,538,0.0,1.0,0.0
539,5,1000,241,539,0.0,1.0,0.0
540,5,1000,241,540,0.0,1.0,0.0
541,5,1000,241,541,0.0,1.0,0.0
542,5,1000,241,542,0.0,1.0,0.0
543,5,1000,241,543,0.0,1.0,0.0
544,5,1000,241,544,0.0,1.0,0.0
545,5,1000,241,545,0.0,1.0,0.0
546,5,1000,241,546,0.0,1.0,0.0
547,5,1000,241,547,0.0,1.0,0.0
548,5,1000,241,548,0.0,1.0,0.0
549,5,1000,241,549,0.0,1.0,0.0
550,5,1000,241,550,0.0,1.0,0.0
551,5,1000,241,551,0.0,1.0,0.0
552,5,1000,241,552,0.0,1.0,0.0
553,5,1000,241,553,0.0,1.0,0.0
554,5,1000,241,554,0.0,1.0,0.0
555,5,1000,241,555,0.0,1.0,0.0
556,5,1000,241,556,0.0,1.0,0.0
557,5,1000,241,557,0.0,1.0,0.0
558,5,1000,241,558,0.0,1.0,0.0
559,5,1000,241,559,0.0,1.0,0.0
560,5,1000,241,560,0.0,1.0,0.0
561,5,1000,241,561,0.0,1.0,0.0
562,5,1000,241,562,0.0,1.0,0.0
563,5,1000,241,563,0.0,1.0,0.0
564,5,1000,241,564,0.0,1.0,0.0
565,5,1000,241,565,0.0,1.0,0.0
566,5,1000,241,566,0.0,1.0,0.0
567,5,1000,241,567,0.0,1.0,0.0
568,5,1000,241,568,0.0,1.0,0.0
569,5,1000,241,569,0.0,1.0,0.0
570,5,1000,241,570,0.0,1.0,0.0
571,5,1000,241,571,0.0,1.0,0.0
572,5,1000,241,572,0.0,1.0,0.0
573,5,1000,241,573,0.0,1.0,0.0
574,5,1000,241,574,0.0,1.0,0.0
575,5,1000,241,575,0.0,1.0,0.0
576,5,1000,241,576,0.0,1.0,0.0
577,5,1000,241,577,0.0,1.0,0.0
578,5,1000,241,578,0.0,1.0,0.0
579,5,1000,241,579,0.0,1.0,0.0
580,5,1000,241,580,0.0,1.0,0.0
581,5,1000,241,581,0.0,1.0,0.0
582,5,1000,241,582,0.0,1.0,0.0
583,5,1000,241,583,0.0,1.0,0.0
584,5,1000,241,584,0.0,1.0,0.0
585,5,1000,241,585,0.0,1.0,0.0
586,5,1000,241,586,0.0,1.0,0.0
587,5,1000,241,587,0.0,1.0,0.0
588,5,1000,241,588,0.0,1.0,0.0
589,5,1000,241,589,0.0,1.0,0.0
